Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.2-157.240.197.60-56966-5222-6,192.168.1.2,56966,157.240.197.60,5222,6,14/07/2025 21:28:48,16629792,6,7,350.0,348.0,82.0,0.0,58.33333333333333,29.425612426365344,276.0,0.0,49.71428571428571,103.32749599487752,41.97286412241356,0.7817295610191638,1385816.0,2749358.302340417,8127277.0,1632.0,1.6609399E7,3321879.8,3583638.85895687,8128909.0,165699.0,1.659434E7,2765723.333333333,3501061.8199686604,8174991.0,11271.0,1,0,0,0,120,140,0.36079825893192174,0.420931302087242,0.0,276.0,54.357142857142854,72.70023504655384,5285.324175824175,0,0,0,7,13,0,0,0,1.0,58.53846153846154,58.333333333333336,49.714285714285715,0,0,0,0,0,0,0,26,0,26,511,638,4,20,0,0,0,0,1.752546536674373E15,6318127.798672134,1.752546545170375E15,1.752546528626124E15,No Label
192.168.1.2-142.250.0.101-58044-443-17,192.168.1.2,58044,142.250.0.101,443,17,14/07/2025 21:29:01,419749,14,18,6970.0,12063.0,1250.0,31.0,497.8571428571429,584.8182961915945,1250.0,23.0,670.1666666666666,571.4228114205494,45343.7649643001,76.23603629788279,13540.290322580644,27845.222206803028,96286.0,0.0,337530.0,25963.846153846152,34866.6907875462,96851.0,20.0,355054.0,20885.52941176471,38182.90464022749,123514.0,0.0,0,0,0,0,112,144,33.35326588032372,42.882770417559065,23.0,1250.0,614.6363636363635,576.8228073996065,332724.55113636353,0,0,0,0,0,0,0,0,1.0,633.84375,497.85714285714283,670.1666666666666,0,0,0,0,32,45343,0,217,0,376,0,0,13,8,0,0,0,0,1.752546541608794E15,108485.30300333821,1.752546541862388E15,1.752546541444614E15,No Label
140.82.113.25-192.168.1.2-443-59010-6,140.82.113.25,443,192.168.1.2,59010,6,14/07/2025 21:28:50,100817,2,1,25.0,29.0,25.0,0.0,12.5,17.67766952966369,29.0,29.0,29.0,0.0,535.6239523096303,29.756886239423906,50408.5,71025.34063628277,100631.0,186.0,100817.0,100817.0,0.0,100817.0,100817.0,0,0,0,0,0,1,0,0,0,40,20,19.837924159615937,9.918962079807969,0.0,29.0,19.75,13.301002468485848,176.91666666666663,0,0,0,2,3,0,0,0,0.0,26.333333333333332,12.5,29.0,0,0,0,0,0,0,0,8,0,9,76,252,0,20,0,0,0,0,1.752546530505908E15,0.0,1.752546530505908E15,1.752546530505908E15,No Label
172.217.192.102-192.168.1.2-443-59240-6,172.217.192.102,443,192.168.1.2,59240,6,14/07/2025 21:28:51,48,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.666666666664,48.0,0.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.333333333332,20833.333333333332,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1047,252,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.2-142.251.0.94-51529-443-17,192.168.1.2,51529,142.251.0.94,443,17,14/07/2025 21:28:49,12212440,15,21,5329.0,15986.0,1250.0,31.0,355.26666666666665,515.89069532587,1250.0,21.0,761.2380952380952,570.120505223405,1745.3514612968415,2.947813868481646,348926.8571428571,1709500.7601578946,1.0013869E7,0.0,1.2139951E7,867139.357142857,2681042.2630372,1.0018851E7,31.0,1.2159388E7,607969.3999999999,2265439.622510999,1.0069611E7,0.0,0,0,0,0,120,168,1.2282557785340193,1.719558089947627,21.0,1250.0,609.8648648648649,579.5117754609461,335833.897897898,0,0,0,0,0,0,0,0,1.0,626.8055555555555,355.26666666666665,761.2380952380952,0,0,0,0,12,56709,0,148,0,444,0,0,14,8,0,0,0,0,1.7525465348097848E15,5788746.712359415,1.752546541912885E15,1.752546529701344E15,No Label
142.251.0.95-192.168.1.2-443-59237-6,142.251.0.95,443,192.168.1.2,59237,6,14/07/2025 21:28:51,106,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18867.924528301886,106.0,0.0,106.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9433.962264150943,9433.962264150943,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1047,252,0,20,0,0,0,0,0,0,0,0,No Label
172.217.192.138-192.168.1.2-443-59260-6,172.217.192.138,443,192.168.1.2,59260,6,14/07/2025 21:29:01,111,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18018.018018018018,111.0,0.0,111.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9009.009009009009,9009.009009009009,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1048,252,0,20,0,0,0,0,0,0,0,0,No Label
140.82.113.22-192.168.1.2-443-59271-6,140.82.113.22,443,192.168.1.2,59271,6,14/07/2025 21:29:01,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.2-142.250.0.95-57234-443-17,192.168.1.2,57234,142.250.0.95,443,17,14/07/2025 21:28:49,180990,10,11,4088.0,8837.0,1250.0,31.0,408.8,580.7322580635206,1250.0,24.0,803.3636363636365,569.3691724579533,71412.7852367534,116.02850986242333,9049.500000000004,16295.549665314662,50781.0,0.0,180978.0,20108.666666666668,23793.17498254489,53697.0,105.0,130154.0,13015.4,22285.345165726187,53789.0,0.0,0,0,0,0,80,88,55.251671363058726,60.7768384993646,24.0,1250.0,644.318181818182,596.6913046014773,356040.51298701303,0,0,0,0,0,0,0,0,1.0,675.0,408.8,803.3636363636364,0,0,0,0,21,71412,0,194,0,420,0,0,9,8,0,0,0,0,1.7525465297866628E15,49799.74689785312,1.75254652988265E15,1.752546529702143E15,No Label
192.168.1.2-172.217.192.100-55518-443-17,192.168.1.2,55518,172.217.192.100,443,17,14/07/2025 21:28:50,833961,13,16,5252.0,10129.0,1250.0,29.0,404.0,558.0703360688507,1250.0,21.0,633.0625,570.4951613876026,18443.308500037772,34.773808367537576,29784.321428571428,53308.36949023738,203212.0,0.0,738239.0,61519.91666666667,84006.09653250643,277162.0,113.0,776026.0,51735.066666666666,99177.78648141115,287038.0,0.0,0,0,0,0,104,128,15.588258923378913,19.18554944415866,21.0,1250.0,554.3666666666668,572.2371996328778,327455.41264367814,0,0,0,0,0,0,0,0,1.0,573.4827586206897,404.0,633.0625,0,0,0,0,29,18443,0,181,0,349,0,0,12,8,0,0,0,0,1.752546531035473E15,254321.74935234545,1.752546531627295E15,1.752546530794305E15,No Label
192.168.1.2-192.168.1.1-60621-53-17,192.168.1.2,60621,192.168.1.1,53,17,14/07/2025 21:29:01,3332,1,1,40.0,72.0,40.0,40.0,40.0,0.0,72.0,72.0,72.0,0.0,33613.445378151264,600.2400960384153,3332.0,0.0,3332.0,3332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,300.1200480192077,300.1200480192077,40.0,72.0,50.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,76.0,40.0,72.0,0,0,0,0,0,0,0,20,0,36,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.1.2-64.233.186.94-57055-443-17,192.168.1.2,57055,64.233.186.94,443,17,14/07/2025 21:28:52,244010,13,14,6516.0,9121.0,1250.0,30.0,501.2307692307691,601.5998329241448,1250.0,21.0,651.5,593.9249823129051,64083.43920331134,110.65120281955657,9385.000000000002,19571.046526948936,62923.0,0.0,187766.0,15647.166666666668,23236.134418120622,62923.0,71.0,200086.0,15391.23076923077,30835.219912068744,94386.0,0.0,0,0,0,0,104,112,53.27650506126798,57.37469775828859,21.0,1250.0,603.107142857143,593.637833181248,352405.87698412716,0,0,0,0,0,0,0,0,1.0,625.4444444444445,501.2307692307692,651.5,0,0,0,0,27,64083,0,241,0,337,0,0,12,8,0,0,0,0,1.7525465325678358E15,49448.06886460861,1.752546532733389E15,1.752546532489931E15,No Label
192.168.1.2-142.251.0.94-50242-443-17,192.168.1.2,50242,142.251.0.94,443,17,14/07/2025 21:28:49,98174,6,8,2716.0,4049.0,1250.0,31.0,452.6666666666667,617.9545830129158,1250.0,24.0,506.12500000000006,533.773477235428,68908.26491739157,142.6039480921629,7551.846153846153,14897.041640575006,52565.0,0.0,98174.0,19634.8,26627.106596474205,53416.0,220.0,44701.0,6385.857142857143,8084.713073213575,17516.0,0.0,0,0,0,0,48,64,61.1159777537841,81.4879703383788,24.0,1250.0,534.3333333333333,564.5667955757464,318735.6666666666,0,0,0,0,0,0,0,0,1.0,572.5,452.6666666666667,506.125,0,0,0,0,14,68908,0,194,0,289,0,0,5,8,0,0,0,0,1.752546529924748E15,26746.53783917966,1.75254652995804E15,1.752546529872968E15,No Label
192.168.1.2-142.251.0.94-61716-443-17,192.168.1.2,61716,142.251.0.94,443,17,14/07/2025 21:28:55,168535,7,11,4023.0,8727.0,1250.0,33.0,574.7142857142857,633.4229009347321,1250.0,24.0,793.3636363636363,580.2117325127565,75651.94173317116,106.80274127035928,9913.823529411764,18628.8647810169,54265.0,0.0,145386.0,24231.0,26618.255637813687,55257.0,102.0,124607.0,12460.7,20996.022665945304,55103.0,0.0,0,0,0,0,56,88,41.5343993829175,65.26834188744178,24.0,1250.0,736.8421052631579,589.551360796957,347570.8070175438,0,0,0,0,0,0,0,0,1.0,777.7777777777778,574.7142857142857,793.3636363636364,0,0,0,0,18,75651,0,223,0,484,0,0,6,8,0,0,0,0,1.752546535994069E15,50310.94917615909,1.752546536086378E15,1.752546535918348E15,No Label
192.168.1.2-172.217.192.138-58285-443-17,192.168.1.2,58285,172.217.192.138,443,17,14/07/2025 21:28:58,455949,16,17,9230.0,11029.0,1250.0,32.0,576.875,613.4123001701221,1250.0,23.0,648.7647058823529,577.8549265831958,44432.601014587155,72.37651579452965,14248.406249999998,33172.94745952216,168371.0,0.0,394031.0,26268.733333333334,45943.16041661334,171755.0,15.0,397513.0,24844.5625,51512.694589416504,193756.0,0.0,0,0,0,0,128,136,35.091644021590135,37.28487177293952,23.0,1250.0,632.6176470588234,588.3229897643002,346123.9402852049,0,0,0,0,0,0,0,0,1.0,651.7878787878788,576.875,648.7647058823529,0,0,0,0,33,44432,0,279,0,334,0,0,15,8,0,0,0,0,1.7525465382532162E15,110898.73059802494,1.752546538530013E15,1.752546538110971E15,No Label
192.168.1.2-74.125.250.242-57770-3478-17,192.168.1.2,57770,74.125.250.242,3478,17,14/07/2025 21:28:47,18812096,4046,1510,3788743.0,1087458.0,1214.0,44.0,936.4169550173003,442.85736823772504,1221.0,40.0,720.1708609271519,488.6279162125723,259205.6196183562,295.34189066438955,3386.5159315931514,6659.006295479631,76330.0,-3.0,1.8812096E7,4650.7035846724275,10020.48321405338,106962.0,13.0,1.8699552E7,12392.015904572567,17814.347677201178,136847.0,0.0,0,0,0,0,32368,12080,215.07438618216705,80.2675044822225,40.0,1221.0,877.4981104912727,465.84115943373183,217007.98582256358,0,0,0,0,0,0,0,0,0.0,877.6560475161987,936.416955017301,720.1708609271523,0,0,0,0,5556,259205,0,681,0,195,0,0,4045,8,0,0,0,0,1.7525465365956762E15,5445395.995622357,1.752546545928778E15,1.752546527117387E15,No Label
172.217.192.100-192.168.1.2-443-59241-6,172.217.192.100,443,192.168.1.2,59241,6,14/07/2025 21:28:51,58,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17241.379310344826,17241.379310344826,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1047,252,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.2-142.251.0.95-53547-443-17,192.168.1.2,53547,142.251.0.95,443,17,14/07/2025 21:28:49,399553,15,20,4748.0,17425.0,1250.0,31.0,316.53333333333336,499.26057706324434,1250.0,24.0,871.2500000000001,526.3762787608359,55494.515120647324,87.59789064279332,11751.558823529413,26341.495291524447,118046.0,0.0,329440.0,23531.428571428572,36192.103785461026,118625.0,41.0,345028.0,18159.368421052633,37668.937207687784,144334.0,0.0,0,0,0,0,120,160,37.54195313262571,50.05593751016762,24.0,1250.0,650.6388888888888,579.6807078175649,336029.72301587305,0,0,0,0,0,0,0,0,1.0,669.2285714285714,316.53333333333336,871.25,0,0,0,0,35,55494,0,135,0,497,0,0,14,8,0,0,0,0,1.7525465298801305E15,124552.40645081848,1.752546530097861E15,1.752546529698474E15,No Label
192.168.1.2-192.168.1.1-64197-53-17,192.168.1.2,64197,192.168.1.1,53,17,14/07/2025 21:28:51,30327,1,1,45.0,109.0,45.0,45.0,45.0,0.0,109.0,109.0,109.0,0.0,5077.983315197679,65.94783526230752,30327.0,0.0,30327.0,30327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.97391763115376,32.97391763115376,45.0,109.0,66.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,99.5,45.0,109.0,0,0,0,0,0,0,0,22,0,54,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.1.2-172.217.192.102-51035-443-17,192.168.1.2,51035,172.217.192.102,443,17,14/07/2025 21:28:49,252276,10,14,4665.0,9476.0,1250.0,32.0,466.50000000000006,564.668683585536,1250.0,21.0,676.8571428571429,574.2607096409806,56053.68723144493,95.1339009656091,10968.521739130436,21394.035321831616,63682.0,0.0,188594.0,20954.88888888889,25509.417787576243,57589.0,129.0,195876.0,15067.384615384615,30149.340505607695,91308.0,0.0,0,0,0,0,80,112,39.63912540233712,55.49477556327197,21.0,1250.0,615.6399999999999,571.3303831117918,326418.40666666673,0,0,0,0,0,0,0,0,1.0,641.2916666666666,466.5,676.8571428571429,0,0,0,0,24,56053,0,194,0,394,0,0,9,8,0,0,0,0,1.7525465299306602E15,59558.005749980126,1.752546530052681E15,1.752546529826367E15,No Label
192.168.1.2-142.250.0.100-59015-443-17,192.168.1.2,59015,142.250.0.100,443,17,14/07/2025 21:28:48,13536601,15,16,8110.0,3872.0,1250.0,33.0,540.6666666666666,568.1151375591128,1250.0,23.0,241.99999999999997,387.02781984417254,885.1557344417554,2.290087445142248,451220.0333333333,1626510.9767231818,8570488.0,0.0,1.3459925E7,961423.2142857142,2343486.509505809,8629699.0,29.0,1.3439321E7,895954.7333333333,2271168.472828106,8627723.0,0.0,0,0,0,0,120,128,1.1081068282946362,1.181980616847612,23.0,1250.0,413.28125,513.264707809,263440.6602822581,0,0,0,0,0,0,0,0,1.0,426.61290322580646,540.6666666666666,242.0,0,0,0,0,7,18334,0,261,0,124,0,0,14,8,0,0,0,0,1.7525465349346615E15,5739742.451572438,1.752546542154931E15,1.752546528636443E15,No Label
